板块类别,板块名称,板块代码,股票名称,股票代码,股票链接
gn,参股保险,300018,中化岩土,2542,http://stockpage.10jqka.com.cn/002542
gn,参股保险,300018,灵康药业,603669,http://stockpage.10jqka.com.cn/603669
gn,参股保险,300018,岭南园林,2717,http://stockpage.10jqka.com.cn/002717
gn,参股保险,300018,融钰集团,2622,http://stockpage.10jqka.com.cn/002622
gn,参股保险,300018,时代万恒,600241,http://stockpage.10jqka.com.cn/600241
gn,参股保险,300018,光正集团,2524,http://stockpage.10jqka.com.cn/002524
gn,参股保险,300018,九芝堂,989,http://stockpage.10jqka.com.cn/000989
gn,参股保险,300018,正平股份,603843,http://stockpage.10jqka.com.cn/603843
gn,参股保险,300018,步长制药,603858,http://stockpage.10jqka.com.cn/603858
gn,参股保险,300018,新城控股,601155,http://stockpage.10jqka.com.cn/601155
gn,参股民营银行,301366,美的集团,333,http://stockpage.10jqka.com.cn/000333
gn,参股民营银行,301366,格力电器,651,http://stockpage.10jqka.com.cn/000651
gn,参股民营银行,301366,梅泰诺,300038,http://stockpage.10jqka.com.cn/300038
gn,参股民营银行,301366,同德化工,2360,http://stockpage.10jqka.com.cn/002360
gn,参股民营银行,301366,健康元,600380,http://stockpage.10jqka.com.cn/600380
gn,参股民营银行,301366,苏宁云商,2024,http://stockpage.10jqka.com.cn/002024
gn,参股民营银行,301366,东方雨虹,2271,http://stockpage.10jqka.com.cn/002271
gn,参股民营银行,301366,跨境通,2640,http://stockpage.10jqka.com.cn/002640
gn,参股民营银行,301366,鹿港文化,601599,http://stockpage.10jqka.com.cn/601599
gn,参股民营银行,301366,豫金刚石,300064,http://stockpage.10jqka.com.cn/300064
gn,参股民营银行,301366,旋极信息,300324,http://stockpage.10jqka.com.cn/300324
gn,参股民营银行,301366,碧水源,300070,http://stockpage.10jqka.com.cn/300070
gn,参股民营银行,301366,奥康国际,603001,http://stockpage.10jqka.com.cn/603001
gn,参股民营银行,301366,新湖中宝,600208,http://stockpage.10jqka.com.cn/600208
gn,参股民营银行,301366,亚宝药业,600351,http://stockpage.10jqka.com.cn/600351
gn,参股民营银行,301366,永辉超市,601933,http://stockpage.10jqka.com.cn/601933
gn,参股民营银行,301366,一心堂,2727,http://stockpage.10jqka.com.cn/002727
gn,参股民营银行,301366,华胜天成,600410,http://stockpage.10jqka.com.cn/600410
gn,参股民营银行,301366,华西能源,2630,http://stockpage.10jqka.com.cn/002630
gn,参股民营银行,301366,宝新能源,690,http://stockpage.10jqka.com.cn/000690
gn,参股民营银行,301366,香溢融通,600830,http://stockpage.10jqka.com.cn/600830
gn,参股民营银行,301366,辉丰股份,2496,http://stockpage.10jqka.com.cn/002496
gn,参股民营银行,301366,香江控股,600162,http://stockpage.10jqka.com.cn/600162
gn,参股民营银行,301366,皖通高速,600012,http://stockpage.10jqka.com.cn/600012
gn,参股民营银行,301366,顺发恒业,631,http://stockpage.10jqka.com.cn/000631
gn,参股民营银行,301366,克明面业,2661,http://stockpage.10jqka.com.cn/002661
gn,参股民营银行,301366,赤天化,600227,http://stockpage.10jqka.com.cn/600227
gn,参股民营银行,301366,东华软件,2065,http://stockpage.10jqka.com.cn/002065
gn,参股民营银行,301366,巨轮智能,2031,http://stockpage.10jqka.com.cn/002031
gn,参股民营银行,301366,现代投资,900,http://stockpage.10jqka.com.cn/000900
gn,参股民营银行,301366,泰禾集团,732,http://stockpage.10jqka.com.cn/000732
gn,参股民营银行,301366,海印股份,861,http://stockpage.10jqka.com.cn/000861
gn,参股民营银行,301366,南京新百,600682,http://stockpage.10jqka.com.cn/600682
gn,参股民营银行,301366,建研集团,2398,http://stockpage.10jqka.com.cn/002398
gn,参股民营银行,301366,东方园林,2310,http://stockpage.10jqka.com.cn/002310
gn,参股民营银行,301366,盛达矿业,603,http://stockpage.10jqka.com.cn/000603
gn,参股民营银行,301366,阳煤化工,600691,http://stockpage.10jqka.com.cn/600691
gn,参股民营银行,301366,华峰氨纶,2064,http://stockpage.10jqka.com.cn/002064
gn,参股民营银行,301366,恒泰艾普,300157,http://stockpage.10jqka.com.cn/300157
gn,参股民营银行,301366,美邦服饰,2269,http://stockpage.10jqka.com.cn/002269
gn,参股民营银行,301366,三一重工,600031,http://stockpage.10jqka.com.cn/600031
gn,参股民营银行,301366,梦舟股份,600255,http://stockpage.10jqka.com.cn/600255
gn,参股民营银行,301366,金发科技,600143,http://stockpage.10jqka.com.cn/600143
gn,参股民营银行,301366,神剑股份,2361,http://stockpage.10jqka.com.cn/002361
gn,参股民营银行,301366,红旗连锁,2697,http://stockpage.10jqka.com.cn/002697
gn,参股民营银行,301366,友阿股份,2277,http://stockpage.10jqka.com.cn/002277
gn,参股民营银行,301366,海马汽车,572,http://stockpage.10jqka.com.cn/000572
gn,参股民营银行,301366,超华科技,2288,http://stockpage.10jqka.com.cn/002288
gn,参股民营银行,301366,奥佳华,2614,http://stockpage.10jqka.com.cn/002614
gn,参股民营银行,301366,亚夏汽车,2607,http://stockpage.10jqka.com.cn/002607
gn,参股民营银行,301366,中关村,931,http://stockpage.10jqka.com.cn/000931
gn,参股民营银行,301366,红豆股份,600400,http://stockpage.10jqka.com.cn/600400
gn,参股民营银行,301366,东材科技,601208,http://stockpage.10jqka.com.cn/601208
gn,参股民营银行,301366,日出东方,603366,http://stockpage.10jqka.com.cn/603366
gn,参股民营银行,301366,步森股份,2569,http://stockpage.10jqka.com.cn/002569
gn,参股民营银行,301366,新华联,620,http://stockpage.10jqka.com.cn/000620
gn,参股民营银行,301366,正泰电器,601877,http://stockpage.10jqka.com.cn/601877
gn,参股民营银行,301366,精工钢构,600496,http://stockpage.10jqka.com.cn/600496
gn,参股民营银行,301366,宏图高科,600122,http://stockpage.10jqka.com.cn/600122
gn,参股民营银行,301366,兴民智通,2355,http://stockpage.10jqka.com.cn/002355
gn,参股民营银行,301366,光线传媒,300251,http://stockpage.10jqka.com.cn/300251
gn,参股民营银行,301366,江河集团,601886,http://stockpage.10jqka.com.cn/601886
gn,参股民营银行,301366,朗姿股份,2612,http://stockpage.10jqka.com.cn/002612
gn,参股民营银行,301366,金字火腿,2515,http://stockpage.10jqka.com.cn/002515
gn,参股民营银行,301366,浙江东日,600113,http://stockpage.10jqka.com.cn/600113
gn,参股民营银行,301366,用友网络,600588,http://stockpage.10jqka.com.cn/600588
gn,参股民营银行,301366,万向钱潮,559,http://stockpage.10jqka.com.cn/000559
gn,参股民营银行,301366,万和电气,2543,http://stockpage.10jqka.com.cn/002543
gn,参股民营银行,301366,红蜻蜓,603116,http://stockpage.10jqka.com.cn/603116
gn,参股民营银行,301366,青龙管业,2457,http://stockpage.10jqka.com.cn/002457
gn,参股民营银行,301366,九州通,600998,http://stockpage.10jqka.com.cn/600998
gn,参股民营银行,301366,保龄宝,2286,http://stockpage.10jqka.com.cn/002286
gn,参股民营银行,301366,鼎汉技术,300011,http://stockpage.10jqka.com.cn/300011
gn,参股民营银行,301366,融钰集团,2622,http://stockpage.10jqka.com.cn/002622
gn,参股民营银行,301366,塔牌集团,2233,http://stockpage.10jqka.com.cn/002233
gn,参股民营银行,301366,天士力,600535,http://stockpage.10jqka.com.cn/600535
gn,参股民营银行,301366,凯乐科技,600260,http://stockpage.10jqka.com.cn/600260
gn,参股民营银行,301366,华峰超纤,300180,http://stockpage.10jqka.com.cn/300180
gn,参股民营银行,301366,三棵树,603737,http://stockpage.10jqka.com.cn/603737
gn,参股券商,300100,华域汽车,600741,http://stockpage.10jqka.com.cn/600741
gn,参股券商,300100,东方创业,600278,http://stockpage.10jqka.com.cn/600278
gn,参股券商,300100,锦江投资,600650,http://stockpage.10jqka.com.cn/600650
gn,参股券商,300100,中国人寿,601628,http://stockpage.10jqka.com.cn/601628
gn,参股券商,300100,健康元,600380,http://stockpage.10jqka.com.cn/600380
gn,参股券商,300100,当代明诚,600136,http://stockpage.10jqka.com.cn/600136
gn,参股券商,300100,中国海诚,2116,http://stockpage.10jqka.com.cn/002116
gn,参股券商,300100,浦东金桥,600639,http://stockpage.10jqka.com.cn/600639
gn,参股券商,300100,国盛金控,2670,http://stockpage.10jqka.com.cn/002670
gn,参股券商,300100,保利地产,600048,http://stockpage.10jqka.com.cn/600048
gn,参股券商,300100,交运股份,600676,http://stockpage.10jqka.com.cn/600676
gn,参股券商,300100,浙江东方,600120,http://stockpage.10jqka.com.cn/600120
gn,参股券商,300100,陕西金叶,812,http://stockpage.10jqka.com.cn/000812
gn,参股券商,300100,辽宁成大,600739,http://stockpage.10jqka.com.cn/600739
gn,参股券商,300100,陆家嘴,600663,http://stockpage.10jqka.com.cn/600663
gn,参股券商,300100,新湖中宝,600208,http://stockpage.10jqka.com.cn/600208
gn,参股券商,300100,中航资本,600705,http://stockpage.10jqka.com.cn/600705
gn,参股券商,300100,宁波建工,601789,http://stockpage.10jqka.com.cn/601789
gn,参股券商,300100,锦州港,600190,http://stockpage.10jqka.com.cn/600190
gn,参股券商,300100,黄山旅游,600054,http://stockpage.10jqka.com.cn/600054
gn,参股券商,300100,五矿资本,600390,http://stockpage.10jqka.com.cn/600390
gn,参股券商,300100,交大昂立,600530,http://stockpage.10jqka.com.cn/600530
gn,参股券商,300100,物产中大,600704,http://stockpage.10jqka.com.cn/600704
gn,参股券商,300100,深圳能源,27,http://stockpage.10jqka.com.cn/000027
gn,参股券商,300100,皖能电力,543,http://stockpage.10jqka.com.cn/000543
gn,参股券商,300100,华西股份,936,http://stockpage.10jqka.com.cn/000936
gn,参股券商,300100,桂东电力,600310,http://stockpage.10jqka.com.cn/600310
gn,参股券商,300100,凤凰股份,600716,http://stockpage.10jqka.com.cn/600716
gn,参股券商,300100,世茂股份,600823,http://stockpage.10jqka.com.cn/600823
gn,参股券商,300100,中国中铁,601390,http://stockpage.10jqka.com.cn/601390
gn,参股券商,300100,中粮地产,31,http://stockpage.10jqka.com.cn/000031
gn,参股券商,300100,陕国投A,563,http://stockpage.10jqka.com.cn/000563
gn,参股券商,300100,京汉股份,615,http://stockpage.10jqka.com.cn/000615
gn,参股券商,300100,中油资本,617,http://stockpage.10jqka.com.cn/000617
gn,参股券商,300100,泰禾集团,732,http://stockpage.10jqka.com.cn/000732
gn,参股券商,300100,津滨发展,897,http://stockpage.10jqka.com.cn/000897
gn,参股券商,300100,现代投资,900,http://stockpage.10jqka.com.cn/000900
gn,参股券商,300100,天保基建,965,http://stockpage.10jqka.com.cn/000965
gn,参股券商,300100,高升控股,971,http://stockpage.10jqka.com.cn/000971
gn,参股券商,300100,华信国际,2018,http://stockpage.10jqka.com.cn/002018
gn,参股券商,300100,银之杰,300085,http://stockpage.10jqka.com.cn/300085
gn,参股券商,300100,中国医药,600056,http://stockpage.10jqka.com.cn/600056
gn,参股券商,300100,重庆路桥,600106,http://stockpage.10jqka.com.cn/600106
gn,参股券商,300100,亚盛集团,600108,http://stockpage.10jqka.com.cn/600108
gn,参股券商,300100,上海建工,600170,http://stockpage.10jqka.com.cn/600170
gn,参股券商,300100,雅戈尔,600177,http://stockpage.10jqka.com.cn/600177
gn,参股券商,300100,赣粤高速,600269,http://stockpage.10jqka.com.cn/600269
gn,参股券商,300100,澳柯玛,600336,http://stockpage.10jqka.com.cn/600336
gn,参股券商,300100,大众交通,600611,http://stockpage.10jqka.com.cn/600611
gn,参股券商,300100,大众公用,600635,http://stockpage.10jqka.com.cn/600635
gn,参股券商,300100,爱建集团,600643,http://stockpage.10jqka.com.cn/600643
gn,参股券商,300100,锦江股份,600754,http://stockpage.10jqka.com.cn/600754
gn,参股券商,300100,哈投股份,600864,http://stockpage.10jqka.com.cn/600864
gn,参股券商,300100,亚泰集团,600881,http://stockpage.10jqka.com.cn/600881
gn,参股券商,300100,览海投资,600896,http://stockpage.10jqka.com.cn/600896
gn,参股券商,300100,出版传媒,601999,http://stockpage.10jqka.com.cn/601999
gn,参股券商,300100,金融街,402,http://stockpage.10jqka.com.cn/000402
gn,参股券商,300100,泰达股份,652,http://stockpage.10jqka.com.cn/000652
gn,参股券商,300100,中山公用,685,http://stockpage.10jqka.com.cn/000685
gn,参股券商,300100,正虹科技,702,http://stockpage.10jqka.com.cn/000702
gn,参股券商,300100,华闻传媒,793,http://stockpage.10jqka.com.cn/000793
gn,参股券商,300100,德美化工,2054,http://stockpage.10jqka.com.cn/002054
gn,参股券商,300100,华升股份,600156,http://stockpage.10jqka.com.cn/600156
gn,参股券商,300100,两面针,600249,http://stockpage.10jqka.com.cn/600249
gn,参股券商,300100,中恒集团,600252,http://stockpage.10jqka.com.cn/600252
gn,参股券商,300100,山东高速,600350,http://stockpage.10jqka.com.cn/600350
gn,参股券商,300100,江西铜业,600362,http://stockpage.10jqka.com.cn/600362
gn,参股券商,300100,华鑫股份,600621,http://stockpage.10jqka.com.cn/600621
gn,参股券商,300100,申能股份,600642,http://stockpage.10jqka.com.cn/600642
gn,参股券商,300100,海欣股份,600851,http://stockpage.10jqka.com.cn/600851
gn,参股券商,300100,东方财富,300059,http://stockpage.10jqka.com.cn/300059
gn,参股券商,300100,皖维高新,600063,http://stockpage.10jqka.com.cn/600063
gn,参股券商,300100,南京高科,600064,http://stockpage.10jqka.com.cn/600064
gn,参股券商,300100,阳光照明,600261,http://stockpage.10jqka.com.cn/600261
gn,参股券商,300100,小商品城,600415,http://stockpage.10jqka.com.cn/600415
gn,参股券商,300100,信雅达,600571,http://stockpage.10jqka.com.cn/600571
gn,参股券商,300100,城投控股,600649,http://stockpage.10jqka.com.cn/600649
gn,参股券商,300100,福建水泥,600802,http://stockpage.10jqka.com.cn/600802
gn,参股券商,300100,*ST厦工,600815,http://stockpage.10jqka.com.cn/600815
gn,参股券商,300100,珠江控股,505,http://stockpage.10jqka.com.cn/000505
gn,参股券商,300100,锦龙股份,712,http://stockpage.10jqka.com.cn/000712
gn,参股券商,300100,江苏舜天,600287,http://stockpage.10jqka.com.cn/600287
gn,参股券商,300100,迪马股份,600565,http://stockpage.10jqka.com.cn/600565
gn,参股券商,300100,绿庭投资,600695,http://stockpage.10jqka.com.cn/600695
gn,参股券商,300100,东方集团,600811,http://stockpage.10jqka.com.cn/600811
gn,参股券商,300100,读者传媒,603999,http://stockpage.10jqka.com.cn/603999
gn,参股券商,300100,葛洲坝,600068,http://stockpage.10jqka.com.cn/600068
gn,参股券商,300100,北京城建,600266,http://stockpage.10jqka.com.cn/600266
gn,参股券商,300100,苏州高新,600736,http://stockpage.10jqka.com.cn/600736
gn,参股券商,300100,厦门国贸,600755,http://stockpage.10jqka.com.cn/600755
gn,参股券商,300100,四川长虹,600839,http://stockpage.10jqka.com.cn/600839
gn,参股券商,300100,泛海控股,46,http://stockpage.10jqka.com.cn/000046
gn,参股券商,300100,粤高速A,429,http://stockpage.10jqka.com.cn/000429
gn,参股券商,300100,云南白药,538,http://stockpage.10jqka.com.cn/000538
gn,参股券商,300100,东莞控股,828,http://stockpage.10jqka.com.cn/000828
gn,参股券商,300100,宏图高科,600122,http://stockpage.10jqka.com.cn/600122
gn,参股券商,300100,宝硕股份,600155,http://stockpage.10jqka.com.cn/600155
gn,参股券商,300100,华资实业,600191,http://stockpage.10jqka.com.cn/600191
gn,参股券商,300100,兰生股份,600826,http://stockpage.10jqka.com.cn/600826
gn,参股券商,300100,中交地产,736,http://stockpage.10jqka.com.cn/000736
gn,参股券商,300100,天山股份,877,http://stockpage.10jqka.com.cn/000877
gn,参股券商,300100,越秀金控,987,http://stockpage.10jqka.com.cn/000987
gn,参股券商,300100,键桥通讯,2316,http://stockpage.10jqka.com.cn/002316
gn,参股券商,300100,富临运业,2357,http://stockpage.10jqka.com.cn/002357
gn,参股券商,300100,吉林敖东,623,http://stockpage.10jqka.com.cn/000623
gn,参股券商,300100,振华科技,733,http://stockpage.10jqka.com.cn/000733
gn,参股券商,300100,飞乐音响,600651,http://stockpage.10jqka.com.cn/600651
gn,参股券商,300100,中集集团,39,http://stockpage.10jqka.com.cn/000039
gn,参股券商,300100,京新药业,2020,http://stockpage.10jqka.com.cn/002020
gn,参股券商,300100,远达环保,600292,http://stockpage.10jqka.com.cn/600292
gn,参股券商,300100,柯利达,603828,http://stockpage.10jqka.com.cn/603828
gn,参股券商,300100,新华制药,756,http://stockpage.10jqka.com.cn/000756
gn,参股券商,300100,泸州老窖,568,http://stockpage.10jqka.com.cn/000568
gn,参股券商,300100,杉杉股份,600884,http://stockpage.10jqka.com.cn/600884
gn,参股券商,300100,古井贡酒,596,http://stockpage.10jqka.com.cn/000596
gn,参股新三板,300389,三七互娱,2555,http://stockpage.10jqka.com.cn/002555
gn,参股新三板,300389,双鹭药业,2038,http://stockpage.10jqka.com.cn/002038
gn,参股新三板,300389,人福医药,600079,http://stockpage.10jqka.com.cn/600079
gn,参股新三板,300389,丽珠集团,513,http://stockpage.10jqka.com.cn/000513
gn,参股新三板,300389,电广传媒,917,http://stockpage.10jqka.com.cn/000917
gn,参股新三板,300389,浔兴股份,2098,http://stockpage.10jqka.com.cn/002098
gn,参股新三板,300389,耐威科技,300456,http://stockpage.10jqka.com.cn/300456
gn,参股新三板,300389,二三四五,2195,http://stockpage.10jqka.com.cn/002195
gn,参股新三板,300389,广发证券,776,http://stockpage.10jqka.com.cn/000776
gn,参股新三板,300389,长信科技,300088,http://stockpage.10jqka.com.cn/300088
gn,参股新三板,300389,上海钢联,300226,http://stockpage.10jqka.com.cn/300226
